data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
,,#event+code,,#date+occurred,#date+year,,#event+type,,#group+name+first,#group+name+first+assoc,,#group+name+second,#group+name+second+assoc,,,#region+name,#country+name,#adm1+name,#adm2+name,#adm3+name,#loc+name,#geo+lat,#geo+lon,,#meta+source,,#description,#affected+killed,,#country+code
6937974,152,CHI1067,1067,2019-10-22,2019,1,Protests,Peaceful protest,Protesters (Chile),Health Workers (Chile),6,,,0,60,South America,Chile,Coquimbo,Elqui,Coquimbo,Coquimbo,-29.9533,-71.3395,2,El Dia (Chile),National,"On 22 October 2019, in the Route 5 near coquimbo, Coquimbo region, at least 40,000 citizens protested over a general discontent with the government. Protesters demand improvements in education, health, pension policies, between others. Health workers demonstrated in front of the hospital demanding an increase in the budget for healthcare. [size=at least 40,000]",0,1582839942,CHL
6932091,152,CHI1098,1098,2019-10-22,2019,1,Strategic developments,Arrests,Police Forces of Chile (2018-),,1,Civilians (Chile),CONES: National Coordinator of High-school Students; Students (Chile),7,17,South America,Chile,Metropolitana,Santiago,Santiago Centro,Santiago,-33.4569,-70.6483,1,Biobio Chile,National,"On 22 October 2019, in Santiago, Metropolitan region, Police forces of Chile broke into a private residence during a curfew and arrested three leading members of the student organization CONES. The group is known as one of the main promoters of the protests against the Chilean government.",0,1582839797,CHL
6931843,152,CHI1100,1100,2019-10-22,2019,1,Protests,Protest with intervention,Protesters (Chile),Health Workers (Chile),6,Police Forces of Chile (2018-),,1,16,South America,Chile,Metropolitana,Santiago,Santiago Centro,Santiago,-33.4569,-70.6483,1,Biobio Chile,National,"On 22 October 2019, in Santiago, Metropolitan region,  doctors, nurses, and health workers protested over a general discontent with the government. The group demands improvements in the budget for healthcare in the country. The group was dispersed by Police forces of Chile [size=no report]",0,1582839796,CHL
7066257,152,CHI1063,1063,2019-10-22,2019,1,Protests,Excessive force against protesters,Protesters (Chile),Health Workers (Chile); ANEF: National Association of Tax Employees,6,Police Forces of Chile (2018-),,1,16,South America,Chile,Biobio,Concepcion,Concepcion,Concepcion,-36.8270,-73.0498,1,La Estrella Concepcion; Biobio Chile,Subnational,"On 22 October 2019, in Concepcion, Biobio region, nearly 40,000 protested over a general discontent with the government by dancing electronic music in the center of the city. The group demanded improvements in education, health, pension policies, between others. Police Forces attempted unsuccessfully to disperse the protesters with water hoses. Health workers and members of ANEF from Concepcion and Talcahuano also demonstrated and were dispersed by police. Healthcare services reported 151 people injured in demonstrations and riots in the region. Three of them by gunshot and two more with severe wounds [size=nearly 40,000]",0,1587491657,CHL
6936724,152,CHI1079,1079,2019-10-22,2019,1,Protests,Peaceful protest,Protesters (Chile),,6,,,0,60,South America,Chile,Los Lagos,Osorno,Osorno,Osorno,-40.5740,-73.1335,1,El Austral Osorno,Subnational,"On 22 October 2019, in Osorno, Los Lagos region, citizens protested over a general discontent with the government. Protesters demand improvements in education, health, pension policies, between others. [size=no report]",0,1582839938,CHL
6936725,152,CHI1091,1091,2019-10-22,2019,2,Protests,Peaceful protest,Protesters (Chile),,6,,,0,60,South America,Chile,Los Lagos,Osorno,Rio Negro,Rio Negro,-40.7958,-73.2177,1,El Austral Osorno,Subnational,"As reported on 22 October 2019, in Rio Negro, Los Lagos region, nearly 60 citizens protested over a general discontent with the government. Protesters demand reforms in education, health, pension policies, between others. [size=nearly 60]",0,1582839938,CHL
6953883,152,CHI1077,1077,2019-10-22,2019,1,Riots,Mob violence,Rioters (Chile),,5,Police Forces of Chile (2018-),,1,15,South America,Chile,Antofagasta,Antofagasta,Mejillones,Mejillones,-23.0987,-70.4460,1,La Estrella Del Loa,Subnational,"On 22 October 2019, in Mejillones, Antofagasta region, between 80 and 200 rioters attacked the police station of the municipality. The group threw stones at the building and set on fire two vehicles from this dependency. [size=between 80 and 200]",0,1582840237,CHL
6925734,152,CHI1057,1057,2019-10-22,2019,1,Riots,Violent demonstration,Rioters (Chile),,5,Police Forces of Chile (2018-),,1,15,South America,Chile,Araucania,Malleco,Angol,Angol,-37.7952,-72.7164,1,Biobio Chile; El Austral Temuco,Subnational-National,"On 22 October 2019, in Angol, Araucania region, violent demonstrations over a general discontent with the government were reported. Groups of demonstrators demanded improvements in health, education, among other things. [size=no report]",0,1582839776,CHL
7066790,152,CHI1085,1085,2019-10-22,2019,1,Protests,Protest with intervention,Protesters (Chile),,6,Military Forces of Chile (2018-),,1,16,South America,Chile,Los Lagos,Llanquihue,Puerto Montt,Puerto Montt,-41.4693,-72.9424,1,El Llanquihue,Subnational,"On 22 October 2019, in Puerto Montt, Los Lagos region, citizens protested over a general discontent with the government. The group demands improvements in education, health, pension policies, between others. Protesters blocked several streets across the city. Military Forces of Chile dispersed the group with teargas, some witnesses reported the use of pellets by state forces. [size=no report]",0,1587491661,CHL
6925736,152,CHI1108,1108,2019-10-22,2019,1,Protests,Excessive force against protesters,Protesters (Chile),,6,Police Forces of Chile (2018-),,1,16,South America,Chile,Valparaiso,Valparaiso,Vina del Mar,Vina del Mar,-33.0246,-71.5518,1,Biobio Chile; La Estrella De Valparaiso,Subnational-National,"On 22 October 2019, in Vina del Mar, Valparaiso region, people protested over a general discontent with the government. The group demands an increase in the budget for healthcare, improvements in education and pension policies, among other reforms. A police officer opened fire against protesters. No casualties were reported.  [size=no report]",0,1582839776,CHL
7067054,152,CHI1095,1095,2019-10-22,2019,1,Protests,Excessive force against protesters,Protesters (Chile),,6,Rioters (Chile),,5,56,South America,Chile,Biobio,Concepcion,San Pedro de la Paz,San Pedro de la Paz,-36.8306,-73.1164,1,La Estrella Concepcion,Subnational,"On 22 October 2019, in San Pedro de la Paz, Biobio region a man used his car to run over a group of nearly 200 protesters that were demonstrating in the streets. 14 people were reported injured and two more were killed. [size=nearly 200]",2,1587491663,CHL
6931120,152,CHI1096,1096,2019-10-22,2019,2,Protests,Peaceful protest,Protesters (Chile),Labour Group (Chile),6,,,0,60,South America,Chile,Metropolitana,Santiago,Santiago Centro,Santiago,-33.4569,-70.6483,2,Austral Temuco,National,"As reported on 22 October 2019, on the road 68, connecting the cities of Santiago and Valparaiso (coded Santiago, Metropolitana), truck drivers held a protest against toll charges and gasoline prices. [size=no report]",0,1582839794,CHL
6930097,152,CHI1089,1089,2019-10-22,2019,2,Riots,Mob violence,Rioters (Chile),,5,Civilians (Chile),Civilians (Peru),7,57,South America,Chile,Metropolitana,Santiago,Quinta Normal,Quinta Normal,-33.4419,-70.6790,1,AFP,International,"As reported on 22 October 2019, in Quinta Normal, Metropolitan region, rioters looted and destroyed several businesses and supermarkets. The groups set some of the stores on fire. One citizen of Peru was killed in one of the fires. [size=no report]",1,1582839791,CHL
6931633,152,CHI1080,1080,2019-10-22,2019,1,Protests,Peaceful protest,Protesters (Chile),,6,,,0,60,South America,Chile,Metropolitana,Santiago,Penalolen,Penalolen,-33.4684,-70.5341,1,Biobio Chile,National,"On 22 October 2019, in Penalolen, Metropolitan region, citizens protested over a general discontent with the government and against the emergency state that allowed military forces of Chile to patrol the streets of the country's capital. There were not reports of violence by protesters. [size=no report]",0,1582839796,CHL
6958263,152,CHI1097,1097,2019-10-22,2019,2,Strategic developments,Other,Military Forces of Chile (2018-),Police Forces of Chile (2018-),1,Civilians (Chile),Women (Chile),7,17,South America,Chile,Metropolitana,Santiago,Santiago Centro,Santiago,-33.4569,-70.6483,2,La Voz del Interior (Argentina),Regional,"As reported on 22 October 2019, the committee of human rights in Chile registered cases of sexual violence in which state forces forced women under police or military custody to undress in front of groups of men.",0,1582840327,CHL
6936761,152,CHI1090,1090,2019-10-22,2019,2,Riots,Violent demonstration,Rioters (Chile),,5,Police Forces of Chile (2018-),,1,15,South America,Chile,Los Rios,Ranco,Rio Bueno,Rio Bueno,-40.3314,-72.9463,1,El Austral Osorno,National,"As reported on 22 October 2019, in Rio Bueno, Los Rios region, rioters blocked the bridge to access the city to demonstrate over a general discontent with the government. The group demands reforms in education, health, pension policies, between others. Police Forces reported the arrest of 10 people. [size=at least 10]",0,1582839938,CHL
7067066,152,CHI1074,1074,2019-10-22,2019,1,Protests,Peaceful protest,Protesters (Chile),Health Workers (Chile),6,,,0,60,South America,Chile,Biobio,Arauco,Lebu,Lebu,-37.6096,-73.6488,1,La Estrella Concepcion,Subnational,"On 22 October 2019, in Lebu, Biobio region, health workers protested over a general discontent with the government. The group demands improvements in education, health, pension policies, between others. [size=no report]",0,1587491663,CHL
6998973,152,CHI1216,1216,2019-10-22,2019,2,Strategic developments,Change to group/activity,Government of Chile (2018-),Military Forces of Chile (2018-),1,,,0,10,South America,Chile,Atacama,Huasco,Vallenar,Vallenar,-28.5762,-70.7594,1,El Diario de Atacama,Subnational,"As reported on 22 October 2019, in Vallenar (Atacama), the Chilean government reported a state of emergency, allowing the Military Forces of Chile to intervene in the demonstrations that are taking place in the streets.",0,1585003600,CHL
6931135,152,CHI1086,1086,2019-10-22,2019,2,Riots,Mob violence,Rioters (Chile),,5,Civilians (Chile),Government of Chile (2018-),7,57,South America,Chile,Magallanes,Magallanes,Punta Arenas,Punta Arenas,-53.1548,-70.9113,1,Austral Temuco,National,"As reported on 22 October 2019, in Punta Arenas (Magallanes), a group of rioters set the Concepcion's Appeal Court on fire in the context of the nationwide demonstrations to demand improvements in education, health, pension policies, among others. [size=no report]",0,1582839794,CHL
6998976,152,CHI1099,1099,2019-10-22,2019,1,Protests,Peaceful protest,Protesters (Chile),,6,,,0,60,South America,Chile,Metropolitana,Santiago,Santiago Centro,Santiago,-33.4569,-70.6483,1,El Diario de Atacama,National,"On 22 October 2019, in Santiago (Metropolitana), thousands of people staged a protest over the curfew and the militarization of the city. The group demonstrated with cacerolazos (pot-banging) near the presidential house. [size=thousands]",0,1585003600,CHL
6936774,152,CHI1071,1071,2019-10-22,2019,2,Protests,Peaceful protest,Protesters (Chile),,6,,,0,60,South America,Chile,Los Rios,Ranco,La Union,La Union,-40.2931,-73.0816,1,El Austral Osorno,National,"As reported on 22 October 2019, in La Union, Los Rios region, over 500 citizens protested over a general discontent with the government. Protesters demand for reforms in education, health, pension policies, between others. [size=over 500]",0,1582839938,CHL
7067081,152,CHI1064,1064,2019-10-22,2019,2,Riots,Mob violence,Rioters (Chile),Concepcion Communal Militia (Chile),5,Rioters (Chile),,5,55,South America,Chile,Biobio,Concepcion,Concepcion,Concepcion,-36.8270,-73.0498,1,La Estrella Concepcion,Subnational,"As reported on 22 October 2019, in Concepcion, Biobio region a group of residents clashed against a group of rioters when the second attempted to lot a local business in the center of the city. [size=no report]",0,1587491664,CHL
6945999,152,CHI1073,1073,2019-10-22,2019,1,Protests,Protest with intervention,Protesters (Chile),,6,Police Forces of Chile (2018-),,1,16,South America,Chile,Metropolitana,Santiago,Las Condes,Las Condes,-33.3667,-70.4969,1,Estrella Iquique,National,"On 22 October 2019, in Las Condes, Metropolitan region, citizens staged a protest over a general discontent with the government. The group demands an increase in the budget for healthcare and improvements in education, pension policies, between others. The protest was dispersed by Police Forces of Chile [size=no report]",0,1582840212,CHL
6958547,152,CHI1092,1092,2019-10-22,2019,1,Riots,Mob violence,Rioters (Chile),,5,Police Forces of Chile (2018-),,1,15,South America,Chile,Valparaiso,San Antonio,San Antonio,San Antonio,-33.5947,-71.6075,1,Lider San Antonio,Subnational,"On 22 October 2019, in San Antonio, Valparaiso region, rioters attempted to stole goods from local businesses. Police reported at least 84 people arrested for looting. [size=at least 84]",0,1582840328,CHL
6967763,152,CHI1065,1065,2019-10-22,2019,2,Violence against civilians,Attack,Military Forces of Chile (2018-),,1,Civilians (Chile),,7,17,South America,Chile,Biobio,Concepcion,Concepcion,Concepcion,-36.8270,-73.0498,1,Radio Cooperativa,National,"As reported on 22 October 2019, in Concepcion, Biobio region, members of the military Forces of Chile shot against an unarmed civilian in the area of Paicavi. The victim was remitted to a local hospital.",0,1582840371,CHL
